,STATUS,SOC_NAME,POSITION_TYPE,WAGE,YEAR,REGION
18688,CERTIFIED,,Y,79785,2015, SOUTH
18689,CERTIFIED,Technical,Y,106475,2015, NORTH EAST
18690,CERTIFIED,,N,48505.6,2015, NORTH EAST
18691,CERTIFIED,,Y,98509,2015, NORTH EAST
18692,CERTIFIED,,Y,72155,2015, NORTH EAST
18693,CERTIFIED,Technical,Y,66602,2015, NORTH EAST
18694,CERTIFIED,,Y,65083,2015, SOUTH
18695,CERTIFIED,,Y,53414.4,2015, MID WEST
18696,CERTIFIED,,Y,66019,2015, NORTH EAST
18697,CERTIFIED,,N,44304,2015, SOUTH
18698,CERTIFIED,Technical,Y,69056,2015, SOUTH
18699,CERTIFIED,,Y,62608,2015, MID WEST
18700,CERTIFIED,,Y,91104,2015, NORTH EAST
18701,CERTIFIED,,Y,70595,2015, MID WEST
18702,CERTIFIED,Technical,Y,67900,2015, WEST
18703,CERTIFIED,,Y,87402,2015, MID WEST
18704,CERTIFIED,,Y,139600,2015, WEST
18705,CERTIFIED,,Y,92269,2015, MID WEST
18706,CERTIFIED,,Y,71802,2015, NORTH EAST
18707,CERTIFIED,Technical,Y,51958,2015, WEST
18708,CERTIFIED,Technical,Y,37794,2015, WEST
18709,CERTIFIED,,Y,86486,2015, SOUTH
18710,CERTIFIED,,Y,61110,2015, NORTH EAST
18711,CERTIFIED,,Y,115586,2015, WEST
18712,CERTIFIED,,Y,58885,2015, SOUTH
18713,CERTIFIED,Technical,Y,55120,2015, SOUTH
18714,CERTIFIED,,Y,51376,2015, SOUTH
18715,CERTIFIED,,Y,63315,2015, SOUTH
18716,CERTIFIED,,Y,116584,2015, NORTH EAST
18717,CERTIFIED,,Y,87194,2015, SOUTH
18718,CERTIFIED,,Y,94432,2015, SOUTH
18719,CERTIFIED,,Y,72509,2015, NORTH EAST
18720,CERTIFIED,,Y,91499,2015, SOUTH
18721,CERTIFIED,,Y,55786,2015, NORTH EAST
18722,CERTIFIED,,Y,65229,2015, SOUTH
18723,CERTIFIED,Non-Technical,Y,70000,2015, WEST
18724,CERTIFIED,,Y,123739,2015, WEST
18725,CERTIFIED,,Y,91811,2015, SOUTH
18726,CERTIFIED,,Y,119891,2015, SOUTH
18727,CERTIFIED,,Y,94162,2015, WEST
18728,CERTIFIED,,Y,106912,2015, WEST
18729,CERTIFIED,Technical,Y,70179,2015, NORTH EAST
18730,CERTIFIED,,Y,86507,2015, SOUTH
18731,CERTIFIED,,Y,72218,2015, SOUTH
18732,CERTIFIED,,Y,72218,2015, SOUTH
18733,CERTIFIED,,Y,67246,2015, WEST
18734,CERTIFIED,,Y,81000,2015, NORTH EAST
18735,CERTIFIED,,Y,57741,2015, NORTH EAST
18736,CERTIFIED,,Y,62920,2015, SOUTH
18737,CERTIFIED,Technical,Y,60611,2015, NORTH EAST
18738,CERTIFIED,Technical,Y,48214,2015, WEST
18739,CERTIFIED,,Y,117500,2015, NORTH EAST
18740,CERTIFIED,,Y,132038,2015, WEST
18741,CERTIFIED,,Y,68162,2015, WEST
18742,CERTIFIED,,Y,83824,2015, WEST
18743,CERTIFIED,,N,122699.2,2015, SOUTH
18744,CERTIFIED,Technical,Y,46320,2015, WEST
18745,CERTIFIED,,Y,109762,2015, WEST
18746,CERTIFIED,,Y,141669,2015, SOUTH
18747,CERTIFIED,,Y,59654,2015, SOUTH
18748,CERTIFIED,,Y,62171,2015, SOUTH
18749,CERTIFIED,Technical,Y,46320,2015, WEST
18750,CERTIFIED,,Y,44470,2015, MID WEST
18751,CERTIFIED,,Y,77917,2015,MID WEST
18752,CERTIFIED,Technical,Y,77563,2015, NORTH EAST
18753,CERTIFIED,Technical,Y,69867,2015, SOUTH
18754,CERTIFIED,,Y,88587,2015, NORTH EAST
18755,CERTIFIED,,Y,88254,2015, WEST
18756,CERTIFIED,,Y,87400,2015, SOUTH
18757,CERTIFIED,Technical,Y,65416,2015, MID WEST
18758,CERTIFIED,,Y,79123,2015, MID WEST
18759,CERTIFIED,,Y,120432,2015, SOUTH
18760,CERTIFIED,,Y,41246,2015, NORTH EAST
18761,CERTIFIED,,Y,109762,2015, WEST
18762,CERTIFIED,,Y,70387,2015, WEST
18763,CERTIFIED,,Y,85322,2015, WEST
18764,CERTIFIED,,Y,109762,2015, WEST
18765,CERTIFIED,Technical,Y,94598,2015, WEST
18766,CERTIFIED,,Y,99798,2015, WEST
18767,CERTIFIED,Technical,Y,76918,2015, WEST
18768,CERTIFIED,,Y,126422,2015, NORTH EAST
18769,CERTIFIED,,Y,106700,2015, NORTH EAST
18770,CERTIFIED,Technical,Y,100206,2015, WEST
18771,CERTIFIED,,Y,93100,2015, WEST
18772,CERTIFIED,,Y,59010,2015,SOUTH
18773,CERTIFIED,,Y,114400,2015, WEST
18774,CERTIFIED,,Y,92498,2015, NORTH EAST
18775,CERTIFIED,Technical,Y,74110,2015, NORTH EAST
18776,CERTIFIED,,Y,52603,2015, MID WEST
18777,CERTIFIED,,Y,78603,2015, SOUTH
18778,CERTIFIED,,Y,88858,2015, WEST
18779,CERTIFIED,,Y,74776,2015,SOUTH
18780,CERTIFIED,Technical,Y,62754,2015, MID WEST
18781,CERTIFIED,,Y,132038,2015, WEST
18782,CERTIFIED,,Y,77688,2015, NORTH EAST
18783,CERTIFIED,,Y,58115,2015, SOUTH
18784,CERTIFIED,,Y,133765,2015, SOUTH
18785,CERTIFIED,,Y,143874,2015, WEST
18786,CERTIFIED,,Y,94162,2015, WEST
18787,CERTIFIED,,Y,102933,2015, NORTH EAST
18788,CERTIFIED,,Y,68162,2015, WEST
18789,CERTIFIED,,Y,43701,2015, NORTH EAST
18790,CERTIFIED,,Y,62545.6,2015, NORTH EAST
18791,CERTIFIED,,Y,57949,2015, SOUTH
18792,CERTIFIED,,Y,62379.2,2015, MID WEST
18793,CERTIFIED,,Y,63731.2,2015, MID WEST
18794,CERTIFIED,,Y,72592,2015, SOUTH
18795,CERTIFIED,,Y,85322,2015, WEST
18796,CERTIFIED,,Y,62753.6,2015, MID WEST
18797,CERTIFIED,,Y,85322,2015, WEST
18798,CERTIFIED,,Y,61318,2015, WEST
18799,CERTIFIED,,Y,64105.6,2015, MID WEST
18800,CERTIFIED,,Y,97823,2015, MID WEST
18801,CERTIFIED,,Y,115000,2015, NORTH EAST
18802,CERTIFIED,,Y,70179,2015, MID WEST
18803,CERTIFIED,,Y,69139,2015, NORTH EAST
18804,CERTIFIED,,Y,126422,2015, NORTH EAST
18805,CERTIFIED,,Y,62483.2,2015, NORTH EAST
18806,CERTIFIED,,Y,116126,2015, WEST
18807,CERTIFIED,,Y,55224,2015, NORTH EAST
18808,CERTIFIED,,Y,102814,2015, WEST
18809,CERTIFIED,,Y,42037,2015, NA
18810,CERTIFIED,,Y,66290,2015, NORTH EAST
18811,CERTIFIED,,Y,126422,2015, NORTH EAST
18812,CERTIFIED,,Y,47174.4,2015, MID WEST
18813,CERTIFIED,,Y,85322,2015, WEST
18814,CERTIFIED,Technical,Y,51355,2015, MID WEST
18815,CERTIFIED,,Y,118643.2,2015, WEST
18816,CERTIFIED,,Y,61692.8,2015, WEST
18817,CERTIFIED,,Y,43098,2015, NORTH EAST
18818,CERTIFIED,,Y,54684,2015, WEST
18819,CERTIFIED,,Y,73050,2015,SOUTH
18820,CERTIFIED,,Y,67163,2015, MID WEST
18821,CERTIFIED,,Y,109762,2015, WEST
18822,CERTIFIED,,Y,109762,2015, WEST
18823,CERTIFIED,Technical,Y,57179,2015, WEST
18824,CERTIFIED,,Y,131269,2015, WEST
18825,CERTIFIED,,Y,88254,2015, WEST
18826,CERTIFIED,,Y,76648,2015, WEST
18827,CERTIFIED,,Y,93100,2015, WEST
18828,CERTIFIED,Technical,Y,54995,2015, NORTH EAST
18829,CERTIFIED,,Y,35214,2015, NORTH EAST
18830,CERTIFIED,Technical,Y,47403,2015, SOUTH
18831,CERTIFIED,,Y,58136,2015, SOUTH
18832,CERTIFIED,,Y,99174,2015, NORTH EAST
18833,CERTIFIED,,Y,108619,2015, WEST
18834,CERTIFIED,Non-Technical,Y,97323,2015, WEST
18835,CERTIFIED,,Y,247187,2015, NORTH EAST
18836,CERTIFIED,,Y,66602,2015, WEST
18837,CERTIFIED,,Y,76211,2015, NORTH EAST
18838,CERTIFIED,,Y,102904,2015, SOUTH
18839,CERTIFIED,Technical,Y,37752,2015, WEST
18840,CERTIFIED,Technical,Y,87859,2015,SOUTH
18841,CERTIFIED,,Y,135270,2015, WEST
18842,CERTIFIED,,Y,102669,2015, MID WEST
18843,CERTIFIED,,Y,88700,2015, MID WEST
18844,CERTIFIED,Technical,Y,61298,2015, WEST
18845,CERTIFIED,,Y,85592,2015, SOUTH
18846,CERTIFIED,,Y,95472,2015, SOUTH
18847,CERTIFIED,,Y,105643,2015, MID WEST
18848,CERTIFIED,,Y,88100,2015, NORTH EAST
18849,CERTIFIED,,Y,103043,2015, NORTH EAST
18850,CERTIFIED,,Y,68785.6,2015, NORTH EAST
18851,CERTIFIED,,Y,58468.8,2015, NORTH EAST
18852,CERTIFIED,,Y,36005,2015, NORTH EAST
18853,CERTIFIED,Technical,Y,62878,2015, SOUTH
18854,CERTIFIED,,Y,112986,2015, WEST
18855,CERTIFIED,,Y,108763,2015, NORTH EAST
18856,CERTIFIED,,Y,48506,2015, SOUTH
18857,CERTIFIED,,Y,79123,2015, WEST
18858,CERTIFIED,,Y,61755.2,2015, NORTH EAST
18859,CERTIFIED,Technical,Y,57928,2015, SOUTH
18860,CERTIFIED,Technical,Y,89731,2015, NORTH EAST
18861,CERTIFIED,,Y,68162,2015, MID WEST
18862,CERTIFIED,,Y,111426,2015, NORTH EAST
18863,CERTIFIED,,Y,57346,2015, SOUTH
18864,CERTIFIED,,Y,98511,2015, SOUTH
18865,CERTIFIED,,Y,91104,2015, NORTH EAST
18866,CERTIFIED,,Y,57678,2015, NORTH EAST
18867,CERTIFIED,,N,182249.6,2015, WEST
18868,CERTIFIED,,Y,61776,2015, SOUTH
18869,CERTIFIED,,Y,86154,2015, MID WEST
18870,CERTIFIED,,Y,117936,2015, SOUTH
18871,CERTIFIED,,Y,88304.3,2015, NORTH EAST
18872,CERTIFIED,Technical,N,43388.8,2015, WEST
18873,CERTIFIED,,Y,33738,2015, WEST
18874,CERTIFIED,,Y,73445,2015, NORTH EAST
18875,CERTIFIED,,Y,91610,2015, MID WEST
18876,CERTIFIED,,Y,48360,2015, WEST
18877,CERTIFIED,,Y,60507,2015,SOUTH
18878,CERTIFIED,,Y,36005,2015, NORTH EAST
18879,CERTIFIED,,Y,73694,2015, NORTH EAST
18880,CERTIFIED,,Y,187199,2015, SOUTH
18881,CERTIFIED,,Y,68162,2015, WEST
18882,CERTIFIED,Technical,Y,91894,2015, WEST
18883,CERTIFIED,Technical,Y,62100,2015, NORTH EAST
18884,CERTIFIED,Technical,Y,63981,2015, SOUTH
18885,CERTIFIED,,Y,91874,2015, SOUTH
18886,CERTIFIED,,Y,104400,2015, SOUTH
18887,CERTIFIED,,Y,108763,2015, NORTH EAST
18888,CERTIFIED,,Y,103750,2015, SOUTH
18889,CERTIFIED,,Y,34010,2015, NORTH EAST
18890,CERTIFIED,,Y,260900,2015, WEST
18891,CERTIFIED,Technical,Y,57408,2015, NORTH EAST
18892,CERTIFIED,,Y,88254,2015, WEST
18893,CERTIFIED,,Y,90360,2015, NORTH EAST
18894,CERTIFIED,,Y,48443,2015, SOUTH
18895,CERTIFIED,,Y,41330,2015, MID WEST
18896,CERTIFIED,,Y,84136,2015, NORTH EAST
18897,CERTIFIED,,Y,230693,2015, MID WEST
18898,CERTIFIED,,Y,44990,2015, NORTH EAST
18899,CERTIFIED,,Y,230693,2015, MID WEST
18900,CERTIFIED,Technical,Y,56763,2015, SOUTH
18901,CERTIFIED,,Y,187199,2015, WEST
18902,CERTIFIED,,Y,109762,2015, WEST
18903,CERTIFIED,,Y,70346,2015, SOUTH
18904,CERTIFIED,,Y,79581,2015, WEST
18905,CERTIFIED,Technical,Y,72800,2015, MID WEST
18906,CERTIFIED,Technical,Y,59259,2015, WEST
18907,CERTIFIED,,Y,76648,2015, WEST
18908,CERTIFIED,,Y,83970,2015, SOUTH
18909,CERTIFIED,Technical,Y,39749,2015, SOUTH
18910,CERTIFIED,Technical,Y,65416,2015, MID WEST
18911,CERTIFIED,Technical,Y,77563,2015, NORTH EAST
18912,CERTIFIED,Technical,Y,52499,2015, NORTH EAST
18913,CERTIFIED,,Y,63565,2015, SOUTH
18914,CERTIFIED,,Y,68786,2015, MID WEST
18915,CERTIFIED,Technical,Y,39749,2015, SOUTH
18916,CERTIFIED,,Y,108285,2015, SOUTH
18917,CERTIFIED,Technical,Y,64189,2015, NORTH EAST
18918,CERTIFIED,,Y,58032,2015, WEST
18919,CERTIFIED,Technical,Y,61381,2015, WEST
18920,CERTIFIED,,Y,90501,2015, MID WEST
18921,CERTIFIED,,Y,131269,2015, WEST
18922,CERTIFIED,,Y,75899,2015, NORTH EAST
18923,CERTIFIED,,Y,68266,2015, NORTH EAST
18924,CERTIFIED,,Y,103730,2015, WEST
18925,CERTIFIED,,Y,80681,2015, WEST
18926,CERTIFIED,,Y,82908.8,2015, MID WEST
18927,CERTIFIED,,Y,54205,2015,SOUTH
18928,CERTIFIED,Technical,Y,99944,2015, WEST
18929,CERTIFIED,,Y,98758.4,2015, WEST
18930,CERTIFIED,,Y,94536,2015, NORTH EAST
18931,CERTIFIED,,Y,88254,2015, WEST
18932,CERTIFIED,,Y,91104,2015, NORTH EAST
18933,CERTIFIED,,Y,69618,2015, SOUTH
18934,CERTIFIED,,Y,121597,2015, SOUTH
18935,CERTIFIED,,Y,107890,2015, NORTH EAST
18936,CERTIFIED,,Y,134472,2015, WEST
18937,CERTIFIED,Technical,Y,91000,2015, NORTH EAST
18938,CERTIFIED,Technical,Y,63133,2015, WEST
18939,CERTIFIED,Technical,Y,55578,2015, NORTH EAST
18940,CERTIFIED,,Y,93642,2015, MID WEST
18941,CERTIFIED,,Y,53290,2015, SOUTH
18942,CERTIFIED,,Y,104437,2015, NORTH EAST
18943,CERTIFIED,Technical,Y,74547,2015, MID WEST
18944,CERTIFIED,Technical,Y,95306,2015, MID WEST
18945,CERTIFIED,,Y,58885,2015, SOUTH
18946,CERTIFIED,,Y,131269,2015, WEST
18947,CERTIFIED,,Y,95035,2015, MID WEST
18948,CERTIFIED,,Y,187199,2015, WEST
18949,CERTIFIED,,Y,69742,2015, WEST
18950,CERTIFIED,,Y,79082,2015, MID WEST
18951,CERTIFIED,,Y,55702,2015, MID WEST
18952,CERTIFIED,,Y,69742,2015, WEST
18953,CERTIFIED,,Y,82930,2015, SOUTH
18954,CERTIFIED,,Y,71200,2015, NORTH EAST
18955,CERTIFIED,Technical,Y,108098,2015, NORTH EAST
18956,CERTIFIED,,Y,80434,2015, WEST
18957,CERTIFIED,,Y,95077,2015, SOUTH
18958,CERTIFIED,,Y,107598,2015, NORTH EAST
18959,CERTIFIED,,Y,131269,2015, WEST
18960,CERTIFIED,Technical,Y,60528,2015, WEST
18961,CERTIFIED,,Y,55280,2015, NORTH EAST
18962,CERTIFIED,Technical,Y,52499,2015, NORTH EAST
18963,CERTIFIED,Technical,Y,70304,2015, NORTH EAST
18964,CERTIFIED,,Y,65187,2015,SOUTH
18965,CERTIFIED,,Y,150030,2015, WEST
18966,CERTIFIED,,Y,70054,2015, SOUTH
18967,CERTIFIED,Technical,Y,93891,2015, WEST
18968,CERTIFIED,,Y,77189,2015, MID WEST
18969,CERTIFIED,Technical,Y,79144,2015, WEST
18970,CERTIFIED,Technical,Y,71261,2015, WEST
18971,CERTIFIED,Technical,Y,33134,2015, SOUTH
18972,CERTIFIED,Technical,Y,108077,2015, WEST
18973,CERTIFIED,Technical,Y,78686,2015, WEST
18974,CERTIFIED,,Y,47216,2015, SOUTH
18975,CERTIFIED,,Y,83886,2015, WEST
18976,CERTIFIED,,Y,72093,2015, SOUTH
18977,CERTIFIED,,Y,39249.6,2015, WEST
18978,CERTIFIED,,Y,83053,2015, NORTH EAST
18979,CERTIFIED,,Y,42220,2015, SOUTH
18980,CERTIFIED,,Y,42286,2015, NORTH EAST
18981,CERTIFIED,,Y,66601.6,2015, WEST
18982,CERTIFIED,Technical,Y,45510,2015, MID WEST
18983,CERTIFIED,,Y,61692.8,2015, WEST
18984,CERTIFIED,Technical,Y,61298,2015, WEST
18985,CERTIFIED,Technical,Y,66602,2015, NORTH EAST
18986,CERTIFIED,,Y,101379,2015,SOUTH
18987,CERTIFIED,,Y,59280,2015, NORTH EAST
18988,CERTIFIED,,Y,91499,2015, SOUTH
18989,CERTIFIED,Technical,Y,72613,2015, WEST
18990,CERTIFIED,,Y,46051,2015, SOUTH
18991,CERTIFIED,Technical,Y,52083,2015, MID WEST
18992,CERTIFIED,,Y,58468.8,2015, NORTH EAST
18993,CERTIFIED,,Y,76336,2015, NORTH EAST
18994,CERTIFIED,Technical,Y,91000,2015, NORTH EAST
18995,CERTIFIED,,Y,82701,2015, SOUTH
18996,CERTIFIED,Technical,Y,86216,2015, SOUTH
18997,CERTIFIED,,Y,76336,2015, NORTH EAST
18998,CERTIFIED,,Y,103667,2015, SOUTH
18999,CERTIFIED,,Y,98904,2015, NORTH EAST
19000,CERTIFIED,Technical,Y,56264,2015, MID WEST
19001,CERTIFIED,,Y,58117,2015, NORTH EAST
19002,CERTIFIED,,Y,68162,2015, WEST
19003,CERTIFIED,,Y,123490,2015, MID WEST
19004,CERTIFIED,,Y,70512,2015, MID WEST
19005,CERTIFIED,,Y,95060,2015, SOUTH
19006,CERTIFIED,,Y,107890,2015, NORTH EAST
19007,CERTIFIED,,Y,93018,2015, NORTH EAST
19008,CERTIFIED,,Y,65416,2015, WEST
19009,CERTIFIED,,Y,129085,2015, SOUTH
19010,CERTIFIED,,Y,57408,2015, SOUTH
19011,CERTIFIED,,Y,68785.6,2015, NORTH EAST
19012,CERTIFIED,Technical,Y,75566,2015, WEST
19013,CERTIFIED,Technical,Y,54995,2015, NORTH EAST
19014,CERTIFIED,Technical,Y,56264,2015, MID WEST
19015,CERTIFIED,,Y,73445,2015, SOUTH
19016,CERTIFIED,,Y,88941,2015, SOUTH
19017,CERTIFIED,,Y,87194,2015, SOUTH
19018,CERTIFIED,Technical,Y,66893,2015, MID WEST
19019,CERTIFIED,,Y,108680,2015, NORTH EAST
19020,CERTIFIED,,Y,60127,2015, NORTH EAST
19021,CERTIFIED,,Y,76648,2015, WEST
19022,CERTIFIED,,Y,118830,2015, WEST
19023,CERTIFIED,Technical,Y,84386,2015, SOUTH
19024,CERTIFIED,,Y,108597,2015, WEST
19025,CERTIFIED,,Y,76814.4,2015, SOUTH
19026,CERTIFIED,,Y,58468.8,2015, NORTH EAST
19027,CERTIFIED,,Y,36005,2015, NORTH EAST
19028,CERTIFIED,,Y,114816,2015, WEST
19029,CERTIFIED,,Y,85322,2015, WEST
19030,CERTIFIED,,Y,77293,2015, MID WEST
19031,CERTIFIED,,Y,71261,2015, MID WEST
19032,CERTIFIED,,Y,81474,2015, WEST
19033,CERTIFIED,,Y,110302,2015, NORTH EAST
19034,CERTIFIED,Technical,Y,78970,2015, SOUTH
19035,CERTIFIED,,Y,32989,2015, WEST
19036,CERTIFIED,,Y,63315,2015, SOUTH
19037,CERTIFIED,,Y,111500,2015, NORTH EAST
19038,CERTIFIED,Technical,Y,42619,2015, SOUTH
19039,CERTIFIED,Technical,Y,65707,2015, NORTH EAST
19040,CERTIFIED,,Y,79830,2015, NORTH EAST
19041,CERTIFIED,,Y,139610,2015, WEST
19042,CERTIFIED,,Y,55245,2015, MID WEST
19043,CERTIFIED,,Y,97448,2015, MID WEST
19044,CERTIFIED,,Y,51563,2015, MID WEST
19045,CERTIFIED,,Y,150946,2015, MID WEST
19046,CERTIFIED,,Y,131269,2015, WEST
19047,CERTIFIED,,Y,108300,2015, NORTH EAST
19048,CERTIFIED,,Y,66588,2015, WEST
19049,CERTIFIED,Technical,Y,67642,2015, MID WEST
19050,CERTIFIED,,Y,95900,2015, NORTH EAST
19051,CERTIFIED,Technical,Y,62754,2015, MID WEST
19052,CERTIFIED,,Y,108597,2015, WEST
19053,CERTIFIED,,Y,90792,2015, NORTH EAST
19054,CERTIFIED,,Y,68162,2015, WEST
19055,CERTIFIED,,N,137924.8,2015, MID WEST
19056,CERTIFIED,,Y,80642,2015, MID WEST
19057,CERTIFIED,,Y,54330,2015, NORTH EAST
19058,CERTIFIED,,Y,70741,2015, SOUTH
19059,CERTIFIED,Technical,Y,86570,2015, SOUTH
19060,CERTIFIED,Technical,Y,56347,2015, MID WEST
19061,CERTIFIED,,Y,65811,2015, SOUTH
19062,CERTIFIED,,Y,63419,2015, SOUTH
19063,CERTIFIED,Technical,Y,93308.8,2015, NORTH EAST
19064,CERTIFIED,,Y,95181,2015, MID WEST
19065,CERTIFIED,,Y,66976,2015, MID WEST
19066,CERTIFIED,,Y,97291,2015, NORTH EAST
19067,CERTIFIED,,Y,106184,2015, SOUTH
19068,CERTIFIED,,Y,126422,2015, NORTH EAST
19069,CERTIFIED,Technical,Y,61901,2015, MID WEST
19070,CERTIFIED,,Y,83138,2015,SOUTH
19071,CERTIFIED,,Y,129022,2015, SOUTH
19072,CERTIFIED,,Y,69139,2015, WEST
19073,CERTIFIED,,Y,87256,2015, NORTH EAST
19074,CERTIFIED,,Y,139610,2015, WEST
19075,CERTIFIED,Technical,Y,55786,2015, WEST
19076,CERTIFIED,Technical,Y,79144,2015, WEST
19077,CERTIFIED,Technical,Y,54246,2015, WEST
19078,CERTIFIED,Technical,Y,74110,2015, NORTH EAST
19079,CERTIFIED,,N,100963.2,2015, NORTH EAST
19080,CERTIFIED,,Y,61776,2015, SOUTH
19081,CERTIFIED,,Y,24420,2015, NORTH EAST
19082,CERTIFIED,,Y,145101,2015, NORTH EAST
19083,CERTIFIED,Technical,Y,111904,2015, MID WEST
19084,CERTIFIED,Technical,Y,56347,2015, MID WEST
19085,CERTIFIED,,Y,76211,2015, NORTH EAST
19086,CERTIFIED,,Y,69950,2015, SOUTH
19087,CERTIFIED,,Y,90418,2015, WEST
19088,CERTIFIED,,Y,108597,2015, WEST
19089,CERTIFIED,,Y,97291,2015, NORTH EAST
19090,CERTIFIED,Non-Technical,Y,100422,2015, SOUTH
19091,CERTIFIED,,Y,41330,2015, WEST
19092,CERTIFIED,,Y,90418,2015, WEST
19093,CERTIFIED,Technical,Y,61901,2015, MID WEST
19094,CERTIFIED,,Y,63232,2015, NORTH EAST
19095,CERTIFIED,,Y,44782,2015, NORTH EAST
19096,CERTIFIED,Technical,Y,47403,2015, SOUTH
19097,CERTIFIED,Technical,Y,56347,2015, MID WEST
19098,CERTIFIED,,Y,115794,2015, SOUTH
19099,CERTIFIED,Technical,Y,61589,2015, MID WEST
19100,CERTIFIED,Technical,Y,96408,2015, MID WEST
19101,CERTIFIED,Technical,Y,56347,2015, MID WEST
19102,CERTIFIED,,Y,53206,2015, SOUTH
19103,CERTIFIED,,Y,131269,2015, WEST
19104,CERTIFIED,,Y,84094,2015, WEST
19105,CERTIFIED,Technical,Y,77563,2015, WEST
19106,CERTIFIED,Technical,Y,62754,2015, MID WEST
19107,CERTIFIED,,Y,70387,2015, MID WEST
19108,CERTIFIED,,Y,76419,2015, MID WEST
19109,CERTIFIED,,Y,109720,2015, MID WEST
19110,CERTIFIED,,Y,78302,2015, NORTH EAST
19111,CERTIFIED,,N,41516.8,2015, NORTH EAST
19112,CERTIFIED,,Y,101900,2015, SOUTH
19113,CERTIFIED,,Y,98904,2015, SOUTH
19114,CERTIFIED,,Y,98904,2015, NORTH EAST
19115,CERTIFIED,,Y,59696,2015, WEST
19116,CERTIFIED,,Y,67226,2015, NORTH EAST
19117,CERTIFIED,,Y,84781,2015, WEST
19118,CERTIFIED,,Y,115816,2015, WEST
19119,CERTIFIED,,Y,68037,2015, NORTH EAST
19120,CERTIFIED,,Y,112986,2015, WEST
19121,CERTIFIED,,Y,37336,2015, NORTH EAST
19122,CERTIFIED,Technical,Y,65416,2015, MID WEST
19123,CERTIFIED,,Y,116813,2015, NORTH EAST
19124,CERTIFIED,,Y,48797,2015,SOUTH
19125,CERTIFIED,,Y,115253,2015, WEST
19126,CERTIFIED,,Y,65062.4,2015, SOUTH
19127,CERTIFIED,,Y,71614,2015, SOUTH
19128,CERTIFIED,,Y,66435,2015, SOUTH
19129,CERTIFIED,Technical,Y,103459,2015, WEST
19130,CERTIFIED,,Y,108763,2015, NORTH EAST
19131,CERTIFIED,Technical,Y,68203,2015, SOUTH
19132,CERTIFIED,,Y,71261,2015, SOUTH
19133,CERTIFIED,,Y,81869,2015, SOUTH
19134,CERTIFIED,,Y,88941,2015, SOUTH
19135,CERTIFIED,Non-Technical,Y,187199,2015,SOUTH
19136,CERTIFIED,,Y,87194,2015, SOUTH
19137,CERTIFIED,,Y,80413,2015, NORTH EAST
19138,CERTIFIED,,Y,70637,2015, NORTH EAST
19139,CERTIFIED,,Y,73445,2015, NORTH EAST
19140,CERTIFIED,,Y,70138,2015, SOUTH
19141,CERTIFIED,Technical,Y,64314,2015, NORTH EAST
19142,CERTIFIED,,Y,125362,2015, NORTH EAST
19143,CERTIFIED,,Y,161741,2015, NORTH EAST
19144,CERTIFIED,,Y,125320,2015, SOUTH
19145,CERTIFIED,Technical,N,45177.6,2015, SOUTH
19146,CERTIFIED,,Y,106621,2015, WEST
19147,CERTIFIED,,Y,161741,2015, NORTH EAST
19148,CERTIFIED,,Y,67808,2015, MID WEST
19149,CERTIFIED,Technical,Y,65416,2015, MID WEST
19150,CERTIFIED,,Y,104042,2015, WEST
19151,CERTIFIED,Technical,Y,77563,2015, WEST
19152,CERTIFIED,,Y,95056,2015, SOUTH
19153,CERTIFIED,Technical,Y,47861,2015, NORTH EAST
19154,CERTIFIED,,Y,97614,2015, NORTH EAST
19155,CERTIFIED,,Y,51238,2015, MID WEST
19156,CERTIFIED,,Y,97219,2015, WEST
19157,CERTIFIED,Technical,Y,66602,2015, NORTH EAST
19158,CERTIFIED,,Y,91998,2015, WEST
19159,CERTIFIED,,Y,109762,2015, WEST
19160,CERTIFIED,Technical,Y,45822,2015, NORTH EAST
19161,CERTIFIED,Technical,Y,47902,2015, MID WEST
19162,CERTIFIED,,Y,59717,2015, NORTH EAST
19163,CERTIFIED,,Y,98134,2015, SOUTH
19164,CERTIFIED,Technical,Y,94036.8,2015, NORTH EAST
19165,CERTIFIED,,Y,30826,2015, SOUTH
19166,CERTIFIED,Technical,Y,89731,2015, MID WEST
19167,CERTIFIED,,Y,95077,2015, SOUTH
19168,CERTIFIED,Technical,Y,56347,2015, MID WEST
19169,CERTIFIED,,Y,67454,2015,SOUTH
19170,CERTIFIED,,Y,92498,2015, NORTH EAST
19171,CERTIFIED,Technical,Y,73923,2015, NORTH EAST
19172,CERTIFIED,,Y,115253,2015, WEST
19173,CERTIFIED,,Y,74734,2015, NORTH EAST
19174,CERTIFIED,,Y,64792,2015, WEST
19175,CERTIFIED,,Y,82347,2015, NORTH EAST
19176,CERTIFIED,,Y,109762,2015, WEST
19177,CERTIFIED,Technical,Y,110261,2015, NORTH EAST
19178,CERTIFIED,,Y,61983,2015, MID WEST
19179,CERTIFIED,Technical,Y,73923,2015, NORTH EAST
19180,CERTIFIED,Technical,Y,65416,2015, MID WEST
19181,CERTIFIED,,Y,61006,2015, SOUTH
19182,CERTIFIED,Technical,Y,75566,2015, WEST
19183,CERTIFIED,,Y,57158,2015, NORTH EAST
19184,CERTIFIED,,Y,57491,2015, SOUTH
19185,CERTIFIED,,Y,123718,2015, SOUTH
19186,CERTIFIED,,Y,43771,2015,SOUTH
19187,CERTIFIED,,Y,179046,2015, SOUTH
19188,CERTIFIED,,Y,111363,2015, WEST
